'RATIO','INCLUDED?', 'SHEET', 'LINE', 'WORD'
40,0,,0,
75,0,,0,
77,0,,0,
77,0,,0,
67,0,,0,
0,0,,0,
100,0,,0,
62,0,,0,
46,0,,0,
75,0,,0,
67,0,,0,
64,0,,0,
0,0,,0,
100,0,,0,
100,0,,0,
46,0,,0,
43,0,,0,
86,1,stocking,831,planted
86,1,stocking,832,planted
67,0,,0,
50,0,,0,
50,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
60,0,,0,
0,0,,0,
93,0,,0,
60,0,,0,
0,0,,0,
67,0,,0,
89,0,,0,
63,0,,0,
86,1,stocking,833,planted
0,0,,0,
100,0,,0,
94,0,,0,
57,0,,0,
100,0,,0,
59,0,,0,
100,0,,0,
0,0,,0,
100,0,,0,
0,0,,0,
0,0,,0,
86,1,stocking,839,planted
86,1,stocking,840,planted
86,0,,0,
67,0,,0,
33,0,,0,
33,0,,0,
75,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
67,0,,0,
86,1,stocking,842,planted
100,0,,0,
67,0,,0,
62,0,,0,
83,0,,0,
57,0,,0,
86,1,stocking,844,planted
88,1,stocking,845,planting
78,0,,0,
88,1,stocking,846,shocking
100,0,,0,
88,1,stocking,847,planting
100,0,,0,
67,0,,0,
80,0,,0,
86,1,stocking,848,planted
89,0,,0,
67,0,,0,
75,0,,0,
86,1,stocking,849,planted
73,0,,0,
100,0,,0,
60,0,,0,
100,0,,0,
93,0,,0,
69,0,,0,
100,0,,0,
100,0,,0,
56,0,,0,
0,0,,0,
62,0,,0,
59,0,,0,
67,0,,0,
0,0,,0,
60,0,,0,
67,0,,0,
55,0,,0,
60,0,,0,
67,0,,0,
67,0,,0,
80,0,,0,
71,0,,0,
60,0,,0,
67,0,,0,
67,0,,0,
50,0,,0,
67,0,,0,
86,1,stocking,854,planted
57,0,,0,
60,0,,0,
100,0,,0,
67,0,,0,
56,0,,0,
82,0,,0,
67,0,,0,
50,0,,0,
100,0,,0,
71,0,,0,
86,1,stocking,857,planted
64,0,,0,
86,0,,0,
86,0,,0,
50,0,,0,
100,0,,0,
86,1,stocking,859,planted
71,0,,0,
71,0,,0,
0,0,,0,
100,0,,0,
80,0,,0,
73,0,,0,
88,1,stocking,861,planting
73,0,,0,
86,1,stocking,862,planted
100,0,,0,
67,0,,0,
55,0,,0,
60,0,,0,
67,0,,0,
57,0,,0,
60,0,,0,
50,0,,0,
67,0,,0,
0,0,,0,
0,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
60,0,,0,
100,0,,0,
88,0,,0,
73,0,,0,
100,0,,0,
88,0,,0,
50,0,,0,
100,0,,0,
80,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
86,1,stocking,867,planted
93,0,,0,
75,0,,0,
71,0,,0,
67,0,,0,
67,0,,0,
71,0,,0,
53,0,,0,
53,0,,0,
67,0,,0,
57,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
94,0,,0,
86,1,stocking,869,planted
75,0,,0,
100,0,,0,
75,0,,0,
67,0,,0,
60,0,,0,
57,0,,0,
53,0,,0,
50,0,,0,
67,0,,0,
86,1,stocking,871,planted
76,0,,0,
86,1,stocking,872,planted
80,0,,0,
67,0,,0,
67,0,,0,
57,0,,0,
73,0,,0,
55,0,,0,
100,0,,0,
67,0,,0,
53,0,,0,
100,0,,0,
100,0,,0,
74,0,,0,
100,0,,0,
86,1,stocking,875,planted
40,0,,0,
62,0,,0,
100,0,,0,
50,0,,0,
80,0,,0,
0,0,,0,
67,0,,0,
46,0,,0,
100,0,,0,
86,1,stocking,878,planted
86,1,stocking,879,planted
71,0,,0,
77,0,,0,
71,0,,0,
100,0,,0,
94,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
83,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
57,0,,0,
88,0,,0,
67,0,,0,
100,0,,0,
76,0,,0,
100,0,,0,
55,0,,0,
57,0,,0,
100,0,,0,
100,0,,0,
62,0,,0,
100,0,,0,
62,0,,0,
67,0,,0,
46,0,,0,
75,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
80,0,,0,
57,0,,0,
75,0,,0,
86,1,stocking,892,planted
75,0,,0,
62,0,,0,
86,1,stocking,893,planted
62,0,,0,
0,0,,0,
76,0,,0,
86,1,stocking,894,planted
0,0,,0,
88,1,stocking,895,released
67,0,,0,
100,0,,0,
67,0,,0,
70,0,,0,
56,0,,0,
57,0,,0,
86,1,stocking,896,planted
67,0,,0,
67,0,,0,
36,0,,0,
64,0,,0,
100,0,,0,
94,0,,0,
86,1,stocking,898,planted
86,1,stocking,899,planted
53,0,,0,
100,0,,0,
67,0,,0,
57,0,,0,
55,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
56,0,,0,
50,0,,0,
93,0,,0,
75,0,,0,
67,0,,0,
69,0,,0,
75,0,,0,
57,0,,0,
71,0,,0,
50,0,,0,
50,0,,0,
62,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
84,0,,0,
70,0,,0,
93,0,,0,
75,0,,0,
100,0,,0,
67,0,,0,
55,0,,0,
50,0,,0,
67,0,,0,
93,0,,0,
100,0,,0,
100,0,,0,
53,0,,0,
67,0,,0,
67,0,,0,
80,0,,0,
0,0,,0,
60,0,,0,
67,0,,0,
67,0,,0,
71,0,,0,
53,0,,0,
35,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
62,0,,0,
90,0,,0,
75,0,,0,
80,0,,0,
80,0,,0,
57,0,,0,
93,0,,0,
88,1,stocking,908,planting
88,1,stocking,909,planting
57,0,,0,
75,0,,0,
47,0,,0,
67,0,,0,
46,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
71,0,,0,
86,1,stocking,913,shocked
46,0,,0,
88,1,stocking,914,released
88,1,stocking,915,released
75,0,,0,
86,1,stocking,916,shocked
53,0,,0,
100,0,,0,
0,0,,0,
47,0,,0,
0,0,,0,
100,0,,0,
67,0,,0,
60,0,,0,
50,0,,0,
80,0,,0,
75,0,,0,
70,0,,0,
80,0,,0,
100,0,,0,
86,1,stocking,918,planted
86,1,stocking,919,planted
100,0,,0,
57,0,,0,
100,0,,0,
67,0,,0,
86,1,stocking,922,planted
57,0,,0,
0,0,,0,
0,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
46,0,,0,
43,0,,0,
0,0,,0,
0,0,,0,
93,0,,0,
67,0,,0,
0,0,,0,
0,0,,0,
67,0,,0,
88,1,stocking,923,released
88,1,stocking,924,released
78,0,,0,
53,0,,0,
55,0,,0,
50,0,,0,
80,0,,0,
100,0,,0,
100,0,,0,
91,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
80,0,,0,
67,0,,0,
62,0,,0,
50,0,,0,
38,0,,0,
84,0,,0,
50,0,,0,
53,0,,0,
75,0,,0,
50,0,,0,
46,0,,0,
46,0,,0,
100,0,,0,
67,0,,0,
35,0,,0,
93,0,,0,
93,0,,0,
67,0,,0,
100,0,,0,
62,0,,0,
75,0,,0,
93,0,,0,
62,0,,0,
74,0,,0,
93,0,,0,
88,1,stocking,933,released
44,0,,0,
88,1,stocking,934,released
62,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
71,0,,0,
57,0,,0,
86,1,stocking,936,planted
62,0,,0,
86,1,stocking,937,planted
46,0,,0,
67,0,,0,
57,0,,0,
0,0,,0,
0,0,,0,
62,0,,0,
46,0,,0,
67,0,,0,
70,0,,0,
67,0,,0,
91,0,,0,
86,1,stocking,939,planted
50,0,,0,
75,0,,0,
67,0,,0,
73,0,,0,
100,0,,0,
67,0,,0,
93,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
93,0,,0,
73,0,,0,
100,0,,0,
67,0,,0,
88,1,stocking,944,planting
67,0,,0,
67,0,,0,
70,0,,0,
77,0,,0,
60,0,,0,
0,0,,0,
67,0,,0,
75,0,,0,
53,0,,0,
100,0,,0,
100,0,,0,
60,0,,0,
100,0,,0,
60,0,,0,
100,0,,0,
50,0,,0,
100,0,,0,
55,0,,0,
50,0,,0,
62,0,,0,
88,0,,0,
57,0,,0,
57,0,,0,
84,0,,0,
67,0,,0,
80,0,,0,
50,0,,0,
67,0,,0,
86,1,stocking,950,Shocked
0,0,,0,
0,0,,0,
67,0,,0,
100,0,,0,
86,1,stocking,951,planted
100,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
62,0,,0,
64,0,,0,
86,1,stocking,954,planted
57,0,,0,
60,0,,0,
67,0,,0,
67,0,,0,
62,0,,0,
50,0,,0,
67,0,,0,
84,0,,0,
86,1,stocking,955,planted
0,0,,0,
67,0,,0,
88,1,stocking,956,released
88,1,stocking,957,released
60,0,,0,
50,0,,0,
0,0,,0,
88,1,stocking,958,planting
56,0,,0,
53,0,,0,
53,0,,0,
100,0,,0,
70,0,,0,
53,0,,0,
75,0,,0,
86,1,stocking,959,planted
62,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
57,0,,0,
100,0,,0,
64,0,,0,
46,0,,0,
55,0,,0,
67,0,,0,
75,0,,0,
100,0,,0,
86,0,,0,
75,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
67,0,,0,
53,0,,0,
80,0,,0,
59,0,,0,
0,0,,0,
62,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
86,1,stocking,965,planted
57,0,,0,
71,0,,0,
71,0,,0,
86,1,stocking,966,planted
63,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
50,0,,0,
88,0,,0,
100,0,,0,
100,0,,0,
46,0,,0,
46,0,,0,
0,0,,0,
50,0,,0,
55,0,,0,
62,0,,0,
46,0,,0,
43,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
67,0,,0,
0,0,,0,
88,1,stocking,969,released
78,0,,0,
100,0,,0,
88,1,stocking,971,released
44,0,,0,
88,1,stocking,972,released
60,0,,0,
73,0,,0,
67,0,,0,
80,0,,0,
100,0,,0,
100,0,,0,
86,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
94,0,,0,
53,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
67,0,,0,
62,0,,0,
56,0,,0,
50,0,,0,
62,0,,0,
67,0,,0,
60,0,,0,
80,0,,0,
50,0,,0,
67,0,,0,
0,0,,0,
0,0,,0,
100,0,,0,
100,0,,0,
59,0,,0,
55,0,,0,
67,0,,0,
50,0,,0,
62,0,,0,
67,0,,0,
40,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
80,0,,0,
57,0,,0,
50,0,,0,
100,0,,0,
67,0,,0,
57,0,,0,
60,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
53,0,,0,
77,0,,0,
100,0,,0,
57,0,,0,
94,0,,0,
94,0,,0,
12,0,,0,
100,0,,0,
73,0,,0,
80,0,,0,
100,0,,0,
22,0,,0,
80,0,,0,
46,0,,0,
67,0,,0,
77,0,,0,
53,0,,0,
62,0,,0,
67,0,,0,
86,1,stocking,989,planted
50,0,,0,
82,0,,0,
67,0,,0,
71,0,,0,
75,0,,0,
86,1,stocking,990,planted
50,0,,0,
67,0,,0,
80,0,,0,
80,0,,0,
93,0,,0,
88,1,stocking,992,planting
67,0,,0,
62,0,,0,
67,0,,0,
86,1,stocking,993,planted
77,0,,0,
46,0,,0,
100,0,,0,
0,0,,0,
100,0,,0,
62,0,,0,
86,1,stocking,996,planted
70,0,,0,
100,0,,0,
67,0,,0,
86,1,stocking,998,planted
100,0,,0,
57,0,,0,
67,0,,0,
62,0,,0,
86,1,stocking,1000,planted
57,0,,0,
67,0,,0,
46,0,,0,
86,0,,0,
75,0,,0,
65,0,,0,
67,0,,0,
67,0,,0,
0,0,,0,
57,0,,0,
50,0,,0,
100,0,,0,
64,0,,0,
100,0,,0,
100,0,,0,
71,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
80,0,,0,
75,0,,0,
67,0,,0,
100,0,,0,
71,0,,0,
50,0,,0,
62,0,,0,
44,0,,0,
88,1,stocking,1005,released
46,0,,0,
57,0,,0,
53,0,,0,
75,0,,0,
80,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
62,0,,0,
60,0,,0,
100,0,,0,
56,0,,0,
100,0,,0,
100,0,,0,
60,0,,0,
100,0,,0,
75,0,,0,
60,0,,0,
53,0,,0,
100,0,,0,
53,0,,0,
100,0,,0,
93,0,,0,
75,0,,0,
60,0,,0,
94,0,,0,
86,1,stocking,1010,planted
82,0,,0,
67,0,,0,
86,1,stocking,1011,planted
67,0,,0,
67,0,,0,
53,0,,0,
92,0,,0,
53,0,,0,
62,0,,0,
67,0,,0,
86,1,stocking,1012,planted
67,0,,0,
67,0,,0,
80,0,,0,
75,0,,0,
60,0,,0,
80,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
89,0,,0,
86,1,stocking,1013,planted
67,0,,0,
67,0,,0,
67,0,,0,
62,0,,0,
50,0,,0,
50,0,,0,
92,0,,0,
53,0,,0,
0,0,,0,
80,0,,0,
57,0,,0,
95,0,,0,
60,0,,0,
75,0,,0,
100,0,,0,
62,0,,0,
77,0,,0,
86,0,,0,
75,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
64,0,,0,
67,0,,0,
100,0,,0,
64,0,,0,
67,0,,0,
55,0,,0,
100,0,,0,
100,0,,0,
88,1,stocking,1019,planting
57,0,,0,
53,0,,0,
83,0,,0,
0,0,,0,
60,0,,0,
67,0,,0,
67,0,,0,
86,1,stocking,1020,planted
75,0,,0,
100,0,,0,
75,0,,0,
50,0,,0,
100,0,,0,
75,0,,0,
100,0,,0,
100,0,,0,
46,0,,0,
0,0,,0,
46,0,,0,
60,0,,0,
57,0,,0,
46,0,,0,
59,0,,0,
57,0,,0,
74,0,,0,
67,0,,0,
64,0,,0,
70,0,,0,
100,0,,0,
60,0,,0,
100,0,,0,
60,0,,0,
60,0,,0,
62,0,,0,
100,0,,0,
50,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
0,0,,0,
67,0,,0,
15,0,,0,
17,0,,0,
100,0,,0,
62,0,,0,
73,0,,0,
60,0,,0,
55,0,,0,
55,0,,0,
93,0,,0,
86,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
0,0,,0,
86,0,,0,
100,0,,0,
75,0,,0,
94,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,1032,planted
86,1,stocking,1033,planted
75,0,,0,
67,0,,0,
46,0,,0,
86,1,stocking,1034,planted
57,0,,0,
67,0,,0,
62,0,,0,
100,0,,0,
55,0,,0,
100,0,,0,
57,0,,0,
59,0,,0,
100,0,,0,
75,0,,0,
100,0,,0,
86,0,,0,
60,0,,0,
46,0,,0,
100,0,,0,
53,0,,0,
57,0,,0,
50,0,,0,
67,0,,0,
80,0,,0,
62,0,,0,
50,0,,0,
67,0,,0,
0,0,,0,
64,0,,0,
62,0,,0,
100,0,,0,
53,0,,0,
100,0,,0,
67,0,,0,
43,0,,0,
100,0,,0,
40,0,,0,
47,0,,0,
86,1,stocking,1040,planted
67,0,,0,
75,0,,0,
100,0,,0,
60,0,,0,
94,0,,0,
60,0,,0,
55,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
88,0,,0,
47,0,,0,
75,0,,0,
100,0,,0,
100,0,,0,
80,0,,0,
50,0,,0,
53,0,,0,
50,0,,0,
60,0,,0,
57,0,,0,
53,0,,0,
50,0,,0,
86,1,stocking,1047,planted
86,1,stocking,1048,planted
40,0,,0,
100,0,,0,
67,0,,0,
86,1,stocking,1050,planted
86,1,stocking,1051,planted
67,0,,0,
100,0,,0,
43,0,,0,
86,1,stocking,1052,planted
67,0,,0,
46,0,,0,
88,1,stocking,1053,released
100,0,,0,
60,0,,0,
60,0,,0,
75,0,,0,
59,0,,0,
100,0,,0,
75,0,,0,
100,0,,0,
75,0,,0,
55,0,,0,
71,0,,0,
47,0,,0,
50,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
67,0,,0,
57,0,,0,
71,0,,0,
56,0,,0,
57,0,,0,
75,0,,0,
100,0,,0,
59,0,,0,
53,0,,0,
57,0,,0,
86,1,stocking,1057,planted
100,0,,0,
50,0,,0,
56,0,,0,
60,0,,0,
50,0,,0,
60,0,,0,
57,0,,0,
86,1,stocking,1059,planted
86,1,stocking,1060,planted
100,0,,0,
67,0,,0,
67,0,,0,
57,0,,0,
100,0,,0,
75,0,,0,
62,0,,0,
62,0,,0,
75,0,,0,
100,0,,0,
59,0,,0,
67,0,,0,
75,0,,0,
57,0,,0,
0,0,,0,
50,0,,0,
75,0,,0,
59,0,,0,
50,0,,0,
93,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
0,0,,0,
71,0,,0,
50,0,,0,
47,0,,0,
60,0,,0,
57,0,,0,
43,0,,0,
67,0,,0,
59,0,,0,
59,0,,0,
50,0,,0,
50,0,,0,
53,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
64,0,,0,
67,0,,0,
62,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,1070,planted
100,0,,0,
53,0,,0,
75,0,,0,
50,0,,0,
89,0,,0,
84,0,,0,
71,0,,0,
57,0,,0,
86,1,stocking,1072,planted
71,0,,0,
67,0,,0,
86,1,stocking,1073,planted
100,0,,0,
67,0,,0,
100,0,,0,
88,1,stocking,1075,planting
100,0,,0,
67,0,,0,
67,0,,0,
60,0,,0,
60,0,,0,
100,0,,0,
75,0,,0,
67,0,,0,
43,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,1079,shocked
46,0,,0,
86,1,stocking,1080,planted
86,1,stocking,1081,shocked
57,0,,0,
84,0,,0,
80,0,,0,
75,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
88,0,,0,
75,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
75,0,,0,
78,0,,0,
86,1,stocking,1085,planted
67,0,,0,
86,1,stocking,1086,planted
62,0,,0,
100,0,,0,
67,0,,0,
57,0,,0,
93,0,,0,
67,0,,0,
93,0,,0,
67,0,,0,
100,0,,0,
100,0,,0,
50,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
69,0,,0,
93,0,,0,
100,0,,0,
50,0,,0,
53,0,,0,
100,0,,0,
62,0,,0,
86,1,stocking,1097,planted
100,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
50,0,,0,
67,0,,0,
80,0,,0,
67,0,,0,
77,0,,0,
67,0,,0,
80,0,,0,
86,1,stocking,1099,planted
94,0,,0,
67,0,,0,
70,0,,0,
100,0,,0,
50,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
75,0,,0,
62,0,,0,
50,0,,0,
64,0,,0,
67,0,,0,
43,0,,0,
89,0,,0,
53,0,,0,
86,1,stocking,1102,planted
86,1,stocking,1103,shocked
71,0,,0,
86,1,stocking,1104,planted
100,0,,0,
53,0,,0,
63,0,,0,
57,0,,0,
75,0,,0,
100,0,,0,
57,0,,0,
73,0,,0,
100,0,,0,
88,0,,0,
0,0,,0,
100,0,,0,
53,0,,0,
50,0,,0,
60,0,,0,
67,0,,0,
100,0,,0,
75,0,,0,
50,0,,0,
50,0,,0,
67,0,,0,
69,0,,0,
67,0,,0,
75,0,,0,
0,0,,0,
67,0,,0,
86,1,stocking,1109,planted
77,0,,0,
80,0,,0,
100,0,,0,
37,0,,0,
100,0,,0,
86,1,stocking,1112,planted
100,0,,0,
67,0,,0,
100,0,,0,
0,0,,0,
0,0,,0,
93,0,,0,
67,0,,0,
67,0,,0,
0,0,,0,
53,0,,0,
0,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
64,0,,0,
67,0,,0,
89,0,,0,
64,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
100,0,,0,
100,0,,0,
59,0,,0,
50,0,,0,
67,0,,0,
67,0,,0,
80,0,,0,
100,0,,0,
94,0,,0,
100,0,,0,
80,0,,0,
100,0,,0,
86,1,stocking,1124,planted
86,1,stocking,1125,planted
67,0,,0,
67,0,,0,
0,0,,0,
53,0,,0,
53,0,,0,
47,0,,0,
86,1,stocking,1126,planted
76,0,,0,
43,0,,0,
43,0,,0,
62,0,,0,
50,0,,0,
53,0,,0,
100,0,,0,
43,0,,0,
86,1,stocking,1128,planted
43,0,,0,
100,0,,0,
50,0,,0,
57,0,,0,
67,0,,0,
36,0,,0,
75,0,,0,
60,0,,0,
62,0,,0,
100,0,,0,
57,0,,0,
100,0,,0,
100,0,,0,
57,0,,0,
100,0,,0,
67,0,,0,
50,0,,0,
53,0,,0,
100,0,,0,
60,0,,0,
67,0,,0,
83,0,,0,
62,0,,0,
67,0,,0,
100,0,,0,
46,0,,0,
93,0,,0,
100,0,,0,
50,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
59,0,,0,
62,0,,0,
100,0,,0,
73,0,,0,
67,0,,0,
50,0,,0,
67,0,,0,
86,1,stocking,1138,planted
76,0,,0,
55,0,,0,
67,0,,0,
0,0,,0,
73,0,,0,
86,1,stocking,1139,planted
67,0,,0,
94,0,,0,
67,0,,0,
100,0,,0,
50,0,,0,
75,0,,0,
100,0,,0,
56,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
94,0,,0,
100,0,,0,
86,1,stocking,1146,planted
67,0,,0,
50,0,,0,
60,0,,0,
50,0,,0,
75,0,,0,
80,0,,0,
50,0,,0,
86,1,stocking,1147,planted
67,0,,0,
50,0,,0,
100,0,,0,
60,0,,0,
88,1,stocking,1149,released
88,1,stocking,1150,released
88,1,stocking,1151,released
67,0,,0,
50,0,,0,
86,1,stocking,1152,planted
67,0,,0,
71,0,,0,
57,0,,0,
86,1,stocking,1153,planted
100,0,,0,
67,0,,0,
73,0,,0,
67,0,,0,
46,0,,0,
67,0,,0,
50,0,,0,
50,0,,0,
46,0,,0,
67,0,,0,
0,0,,0,
100,0,,0,
67,0,,0,
58,0,,0,
53,0,,0,
0,0,,0,
47,0,,0,
0,0,,0,
100,0,,0,
0,0,,0,
100,0,,0,
62,0,,0,
71,0,,0,
100,0,,0,
94,0,,0,
86,1,stocking,1157,planted
67,0,,0,
67,0,,0,
0,0,,0,
50,0,,0,
53,0,,0,
100,0,,0,
56,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
100,0,,0,
62,0,,0,
88,1,stocking,1160,released
67,0,,0,
0,0,,0,
57,0,,0,
53,0,,0,
60,0,,0,
64,0,,0,
77,0,,0,
100,0,,0,
56,0,,0,
86,1,stocking,1162,planted
67,0,,0,
80,0,,0,
67,0,,0,
44,0,,0,
50,0,,0,
95,0,,0,
100,0,,0,
62,0,,0,
50,0,,0,
62,0,,0,
73,0,,0,
100,0,,0,
80,0,,0,
62,0,,0,
53,0,,0,
67,0,,0,
86,1,stocking,1165,planted
64,0,,0,
75,0,,0,
70,0,,0,
50,0,,0,
67,0,,0,
100,0,,0,
56,0,,0,
55,0,,0,
50,0,,0,
47,0,,0,
93,0,,0,
80,0,,0,
93,0,,0,
80,0,,0,
100,0,,0,
86,1,stocking,1168,planted
100,0,,0,
86,1,stocking,1170,planted
67,0,,0,
73,0,,0,
100,0,,0,
57,0,,0,
62,0,,0,
57,0,,0,
46,0,,0,
50,0,,0,
94,0,,0,
62,0,,0,
62,0,,0,
67,0,,0,
75,0,,0,
0,0,,0,
80,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
50,0,,0,
67,0,,0,
50,0,,0,
67,0,,0,
100,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
88,1,stocking,1173,planting
0,0,,0,
0,0,,0,
93,0,,0,
53,0,,0,
67,0,,0,
73,0,,0,
100,0,,0,
60,0,,0,
77,0,,0,
86,1,stocking,1176,planted
100,0,,0,
100,0,,0,
75,0,,0,
100,0,,0,
94,0,,0,
67,0,,0,
86,0,,0,
53,0,,0,
57,0,,0,
50,0,,0,
100,0,,0,
56,0,,0,
86,0,,0,
86,0,,0,
75,0,,0,
67,0,,0,
57,0,,0,
67,0,,0,
75,0,,0,
50,0,,0,
100,0,,0,
59,0,,0,
57,0,,0,
0,0,,0,
62,0,,0,
59,0,,0,
70,0,,0,
67,0,,0,
75,0,,0,
0,0,,0,
47,0,,0,
62,0,,0,
57,0,,0,
50,0,,0,
57,0,,0,
67,0,,0,
100,0,,0,
74,0,,0,
100,0,,0,
63,0,,0,
55,0,,0,
100,0,,0,
57,0,,0,
80,0,,0,
93,0,,0,
100,0,,0,
46,0,,0,
46,0,,0,
86,1,stocking,1182,planted
0,0,,0,
43,0,,0,
88,1,stocking,1183,released
88,1,stocking,1184,released
67,0,,0,
67,0,,0,
67,0,,0,
44,0,,0,
88,1,stocking,1185,released
60,0,,0,
60,0,,0,
62,0,,0,
83,0,,0,
100,0,,0,
46,0,,0,
67,0,,0,
80,0,,0,
59,0,,0,
93,0,,0,
50,0,,0,
67,0,,0,
77,0,,0,
86,0,,0,
71,0,,0,
75,0,,0,
75,0,,0,
50,0,,0,
67,0,,0,
94,0,,0,
80,0,,0,
0,0,,0,
60,0,,0,
62,0,,0,
50,0,,0,
57,0,,0,
88,1,stocking,1189,released
82,0,,0,
100,0,,0,
86,1,stocking,1190,planted
86,1,stocking,1191,planted
71,0,,0,
67,0,,0,
100,0,,0,
86,1,stocking,1192,planted
71,0,,0,
86,1,stocking,1193,planted
47,0,,0,
67,0,,0,
67,0,,0,
50,0,,0,
100,0,,0,
93,0,,0,
0,0,,0,
100,0,,0,
67,0,,0,
67,0,,0,
100,0,,0,
67,0,,0,
75,0,,0,
61,0,,0,
70,0,,0,
60,0,,0,
100,0,,0,
86,0,,0,
67,0,,0,
50,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,0,,0,
60,0,,0,
75,0,,0,
67,0,,0,
100,0,,0,
56,0,,0,
62,0,,0,
67,0,,0,
80,0,,0,
100,0,,0,
67,0,,0,
61,0,,0,
86,0,,0,
67,0,,0,
88,0,,0,
67,0,,0,
67,0,,0,
62,0,,0,
100,0,,0,
88,0,,0,
76,0,,0,
60,0,,0,
50,0,,0,
57,0,,0,
100,0,,0,
57,0,,0,
80,0,,0,
70,0,,0,
67,0,,0,
57,0,,0,
50,0,,0,
57,0,,0,
100,0,,0,
67,0,,0,
0,0,,0,
50,0,,0,
50,0,,0,
0,0,,0,
0,0,,0,
84,0,,0,
0,0,,0,
0,0,,0,
86,0,,0,
0,0,,0,
0,0,,0,
75,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
100,0,,0,
100,0,,0,
60,0,,0,
71,0,,0,
50,0,,0,
59,0,,0,
46,0,,0,
0,0,,0,
67,0,,0,
0,0,,0,
86,1,stocking,1210,planted
86,1,stocking,1211,planted
86,1,stocking,1212,shocked
71,0,,0,
86,0,,0,
62,0,,0,
60,0,,0,
86,1,stocking,1213,planted
67,0,,0,
88,1,stocking,1214,released
60,0,,0,
86,1,stocking,1215,planted
88,1,stocking,1216,released
88,1,stocking,1217,released
67,0,,0,
57,0,,0,
67,0,,0,
86,0,,0,
100,0,,0,
60,0,,0,
67,0,,0,
0,0,,0,
0,0,,0,
86,1,stocking,1219,planted
50,0,,0,
86,1,stocking,1220,planted
100,0,,0,
86,1,stocking,1221,planted
86,1,stocking,1222,planted
