"subject_id","new_key","nhdid","filename","filename_2","county","lakename","LONG_DD","LAT_DD","lake_area_ha","max_depth_m","mean_depth_m","url_1","url_2"
72988757,"35-248",118253129,"IOSCO_LOST_MNGM_0001_1.jpeg","IOSCO_LOST_MNGM_0001_2.jpeg","IOSCO","LOST ",-83.60202,44.36687,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_LOST_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_LOST_MNGM_0001_2.jpeg"
72988759,"35-180",83977393,"IOSCO_MARLBED_MNGM_0001_1.jpeg","IOSCO_MARLBED_MNGM_0001_2.jpeg","IOSCO","MARLBED ",-83.87343,44.47527,11.26,9.45,3.33,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_MARLBED_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_MARLBED_MNGM_0001_2.jpeg"
72988760,"35-182-184",83977505,"IOSCO_RIVER_MNGM_0001_1.jpeg","IOSCO_RIVER_MNGM_0001_2.jpeg","IOSCO","RIVER ",-83.87889,44.4523,8.89,9.45,3.93,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_RIVER_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_RIVER_MNGM_0001_2.jpeg"
72988763,"35-4",118253341,"IOSCO_ROUND_MNGM_0003_1.jpeg","IOSCO_ROUND_MNGM_0003_2.jpeg","IOSCO","ROUND ",-83.6601,44.33943,86.99,4.57,1.17,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_ROUND_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_ROUND_MNGM_0003_2.jpeg"
72988764,"35-9",118253593,"IOSCO_SAND_MNGM_0003_1.jpeg","IOSCO_SAND_MNGM_0003_2.jpeg","IOSCO","SAND ",-83.68093,44.32555,99.33,7.62,2.49,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_SAND_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_SAND_MNGM_0003_2.jpeg"
72988766,NA,NA,"IOSCO_SECOR_MNGM_0003_1.jpeg","IOSCO_SECOR_MNGM_0003_2.jpeg","IOSCO","SECOR ",NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_SECOR_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_SECOR_MNGM_0003_2.jpeg"
72988767,"35-54",120020697,"IOSCO_TAWAS_MNGM_0003_1.jpeg","IOSCO_TAWAS_MNGM_0003_2.jpeg","IOSCO","TAWAS ",-83.48593,44.31332,656.99,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_TAWAS_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_TAWAS_MNGM_0003_2.jpeg"
72988768,"35-219",83977123,"IOSCO_VANETTEN_MNGM_0003_1.jpeg","IOSCO_VANETTEN_MNGM_0003_2.jpeg","IOSCO","VANETTEN ",-83.35982,44.47221,572.05,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_VANETTEN_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_VANETTEN_MNGM_0003_2.jpeg"
72988769,"35-112",NA,"IOSCO_WRIGHTS_MNGM_0001_1.jpeg","IOSCO_WRIGHTS_MNGM_0001_2.jpeg","IOSCO","WRIGHTS ",-83.58343,44.37721,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_WRIGHTS_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IOSCO_WRIGHTS_MNGM_0001_2.jpeg"
72988770,"36-1978",123394039,"IRON_BALCOMB_MNGM_0002_1.jpeg","IRON_BALCOMB_MNGM_0002_2.jpeg","IRON","BALCOMB ",-88.95427,46.38387,4.45,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_BALCOMB_MNGM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_BALCOMB_MNGM_0002_2.jpeg"
72988772,"36-194",111861377,"IRON_BASS_MNGM_0003_1.jpeg","IRON_BASS_MNGM_0003_2.jpeg","IRON","BASS ",-88.77176,46.04332,40.75,6.1,2.34,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_BASS_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_BASS_MNGM_0003_2.jpeg"
72988773,"36-1966",123394245,"IRON_BELA_MNGM_0003_1.jpeg","IRON_BELA_MNGM_0003_2.jpeg","IRON","BELA ",-88.93343,46.37637,27.91,2.44,1.15,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_BELA_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_BELA_MNGM_0003_2.jpeg"
72988775,"36-1360",110735435,"IRON_BONE_MNGM_0001_1.jpeg","IRON_BONE_MNGM_0001_2.jpeg","IRON","BONE ",-88.30704,46.37471,68.14,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_BONE_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_BONE_MNGM_0001_2.jpeg"
72988776,"36-192",111861383,"IRON_BRULE_MNGM_0002_1.jpeg","IRON_BRULE_MNGM_0002_2.jpeg","IRON","BRULE ",-88.83843,46.05776,97.49,6.4,3.35,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_BRULE_MNGM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_BRULE_MNGM_0002_2.jpeg"
72988779,"36-150",111861351,"IRON_BUCK_MNGM_0001_1.jpeg","IRON_BUCK_MNGM_0001_2.jpeg","IRON","BUCK ",-88.4126,46.03165,60.86,10.37,3.73,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_BUCK_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_BUCK_MNGM_0001_2.jpeg"
72988780,"36-202",110736521,"IRON_BUTLER_MNGM_0001_1.jpeg","IRON_BUTLER_MNGM_0001_2.jpeg","IRON","BUTLER ",-88.17315,46.1561,10.88,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_BUTLER_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_BUTLER_MNGM_0001_2.jpeg"
72988781,"36-1480",111859951,"IRON_CABLE_MNGM_0001_1.jpeg","IRON_CABLE_MNGM_0001_2.jpeg","IRON","CABLE ",-88.59177,46.35249,134.08,9.15,3.82,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_CABLE_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_CABLE_MNGM_0001_2.jpeg"
72988782,"36-174",111861361,"IRON_CAMP_MNGM_0001_1.jpeg","IRON_CAMP_MNGM_0001_2.jpeg","IRON","CAMP ",-88.72315,46.04332,39.67,17.07,5.94,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_CAMP_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_CAMP_MNGM_0001_2.jpeg"
72988784,"36-1744",111859913,"IRON_CHAMBERLAIN_MNGM_0001_1.jpeg","IRON_CHAMBERLAIN_MNGM_0001_2.jpeg","IRON","CHAMBERLAIN ",-88.80538,46.36443,13.84,7.93,3.48,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_CHAMBERLAIN_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_CHAMBERLAIN_MNGM_0001_2.jpeg"
72988786,"36-1159",111860241,"IRON_CHIEFEDWARDS_MNGM_0001_1.jpeg","IRON_CHIEFEDWARDS_MNGM_0001_2.jpeg","IRON","CHIEFEDWARDS ",-88.93621,46.32637,25.21,6.4,2.98,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_CHIEFEDWARDS_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_CHIEFEDWARDS_MNGM_0001_2.jpeg"
72988788,"36-2018",123394364,"IRON_CLEAR_MNGM_0003_1.jpeg","IRON_CLEAR_MNGM_0003_2.jpeg","IRON","CLEAR ",-88.95121,46.36915,4.6,16.77,7.15,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_CLEAR_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_CLEAR_MNGM_0003_2.jpeg"
72988790,"36-2097",123394841,"IRON_CURRY_MNGM_0003_1.jpeg","IRON_CURRY_MNGM_0003_2.jpeg","IRON","CURRY ",-88.96343,46.34443,22.43,7.01,3.89,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_CURRY_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_CURRY_MNGM_0003_2.jpeg"
72988792,"36-19",111861555,"IRON_DEADMANS_MNGM_0003_1.jpeg","IRON_DEADMANS_MNGM_0003_2.jpeg","IRON","DEADMANS ",-88.32982,45.97332,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_DEADMANS_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_DEADMANS_MNGM_0003_2.jpeg"
72988794,"36-849",110735625,"IRON_DEER_MNGM_0001_1.jpeg","IRON_DEER_MNGM_0001_2.jpeg","IRON","DEER ",-88.32649,46.3261,31.74,13.41,4.68,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_DEER_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_DEER_MNGM_0001_2.jpeg"
72988795,"36-1572",123393060,"IRON_DUNN_MNGM_0002_1.jpeg","IRON_DUNN_MNGM_0002_2.jpeg","IRON","DUNN ",-88.84204,46.41637,10.23,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_DUNN_MNGM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_DUNN_MNGM_0002_2.jpeg"
72988797,"36-553",110736461,"IRON_ELLEN_MNGM_0002_1.jpeg","IRON_ELLEN_MNGM_0002_2.jpeg","IRON","ELLEN ",-88.15065,46.1736,56.61,22.26,7.79,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_ELLEN_MNGM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_ELLEN_MNGM_0002_2.jpeg"
72988798,"36-363",111861049,"IRON_EMILY_MNGM_0001_1.jpeg","IRON_EMILY_MNGM_0001_2.jpeg","IRON","EMILY ",-88.50149,46.11249,131.9,9.15,3.6,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_EMILY_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_EMILY_MNGM_0001_2.jpeg"
72988800,"36-27",110736643,"IRON_ERICKSON_MNGM_0002_1.jpeg","IRON_ERICKSON_MNGM_0002_2.jpeg","IRON","ERICKSON ",-88.15676,46.06221,14.25,7.93,3.51,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_ERICKSON_MNGM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_ERICKSON_MNGM_0002_2.jpeg"
72988801,"36-826",110735909,"IRON_FENCE_MNGM_0003_1.jpeg","IRON_FENCE_MNGM_0003_2.jpeg","IRON","FENCE ",-88.1188,46.26871,70.44,8.23,3.4,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_FENCE_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_FENCE_MNGM_0003_2.jpeg"
72988802,"36-686",111860699,"IRON_FIRE_MNGM_0001_1.jpeg","IRON_FIRE_MNGM_0001_2.jpeg","IRON","FIRE ",-88.46927,46.19276,50.69,12.2,3.41,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_FIRE_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_FIRE_MNGM_0001_2.jpeg"
72988804,"36-1635",123393732,"IRON_GABBIT_MNGM_0001_1.jpeg","IRON_GABBIT_MNGM_0001_2.jpeg","IRON","GABBIT ",-88.82343,46.39665,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_GABBIT_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_GABBIT_MNGM_0001_2.jpeg"
72988805,"36-690",111860663,"IRON_GIBSON_MNGM_0001_1.jpeg","IRON_GIBSON_MNGM_0001_2.jpeg","IRON","GIBSON ",-88.44315,46.19971,36.91,7.01,3.32,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_GIBSON_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_GIBSON_MNGM_0001_2.jpeg"
72988806,"36-35",110736637,"IRON_GLIDDEN_MNGM_0002_1.jpeg","IRON_GLIDDEN_MNGM_0002_2.jpeg","IRON","GLIDDEN ",-88.23982,46.07165,11.78,9.45,4.27,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_GLIDDEN_MNGM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_GLIDDEN_MNGM_0002_2.jpeg"
72988807,"36-777",111860797,"IRON_GOLDEN_MNGM_0001_1.jpeg","IRON_GOLDEN_MNGM_0001_2.jpeg","IRON","GOLDEN ",-88.88676,46.17554,110.05,31.1,9.3,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_GOLDEN_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_GOLDEN_MNGM_0001_2.jpeg"
72988808,"36-777",111860797,"IRON_GOLDEN_MNGM_0001_3.jpeg","IRON_GOLDEN_MNGM_0001_4.jpeg","IRON","GOLDEN ",-88.88676,46.17554,110.05,31.1,9.3,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_GOLDEN_MNGM_0001_3.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_GOLDEN_MNGM_0001_4.jpeg"
72988809,"36-190",111861293,"IRON_HAGERMAN_MNGM_0001_1.jpeg","IRON_HAGERMAN_MNGM_0001_2.jpeg","IRON","HAGERMAN ",-88.77982,46.05971,228.22,16.16,5.8,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_HAGERMAN_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_HAGERMAN_MNGM_0001_2.jpeg"
72988811,"36-2047",111859967,"IRON_HARDING_MNGM_0003_1.jpeg","IRON_HARDING_MNGM_0003_2.jpeg","IRON","HARDING ",-88.89038,46.36165,14.87,5.49,2.84,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_HARDING_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_HARDING_MNGM_0003_2.jpeg"
72988813,"36-231",155413309,"IRON_HOLMES_MNGM_0001_1.jpeg","IRON_HOLMES_MNGM_0001_2.jpeg","IRON","HOLMES ",-88.12538,46.10499,11.24,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_HOLMES_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_HOLMES_MNGM_0001_2.jpeg"
72988814,"36-371",111861097,"IRON_ICE_MNGM_0001_1.jpeg","IRON_ICE_MNGM_0001_2.jpeg","IRON","ICE ",-88.61426,46.1011,35.25,10.98,4.23,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_ICE_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_ICE_MNGM_0001_2.jpeg"
72988816,"36-138",111861321,"IRON_INDIAN_MNGM_0001_1.jpeg","IRON_INDIAN_MNGM_0001_2.jpeg","IRON","INDIAN ",-88.49676,46.04249,79.62,10.98,5.12,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_INDIAN_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_INDIAN_MNGM_0001_2.jpeg"
72988817,"36-384",111860863,"IRON_IRON_MNGM_0001_1.jpeg","IRON_IRON_MNGM_0001_2.jpeg","IRON","IRON ",-88.65232,46.14471,158.03,13.72,3.24,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_IRON_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_IRON_MNGM_0001_2.jpeg"
72988818,"36-771",111860707,"IRON_JAMES_MNGM_0001_1.jpeg","IRON_JAMES_MNGM_0001_2.jpeg","IRON","JAMES ",-88.90704,46.20137,83.25,3.05,1.75,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_JAMES_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_JAMES_MNGM_0001_2.jpeg"
72988822,"36-630",110736311,"IRON_LIGHT_MNGM_0003_1.jpeg","IRON_LIGHT_MNGM_0003_2.jpeg","IRON","LIGHT ",-88.33065,46.20554,54.59,8.23,3.14,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_LIGHT_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_LIGHT_MNGM_0003_2.jpeg"
72988823,"36-331",111860947,"IRON_LONG_MNGM_0001_1.jpeg","IRON_LONG_MNGM_0001_2.jpeg","IRON","LONG ",-88.44982,46.12082,24.21,32.01,10.36,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_LONG_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_LONG_MNGM_0001_2.jpeg"
72988826,"36-633",110736421,"IRON_LOST_MNGM_0003_1.jpeg","IRON_LOST_MNGM_0003_2.jpeg","IRON","LOST ",-88.33649,46.19276,17.51,3.35,1.33,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_LOST_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_LOST_MNGM_0003_2.jpeg"
72988828,"36-2083",111860039,"IRON_MADELYN_MNGM_0001_1.jpeg","IRON_MADELYN_MNGM_0001_2.jpeg","IRON","MADELYN ",-88.94388,46.35752,2.26,7.62,4.4,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_MADELYN_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_MADELYN_MNGM_0001_2.jpeg"
72988829,"36-1189",111860441,"IRON_MALLARD_MNGM_0003_1.jpeg","IRON_MALLARD_MNGM_0003_2.jpeg","IRON","MALLARD ",-88.93288,46.29943,71.61,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_MALLARD_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_MALLARD_MNGM_0003_2.jpeg"
72988830,"36-1189",111860441,"IRON_MALLARD_MNGM_0003_3.jpeg","IRON_MALLARD_MNGM_0003_4.jpeg","IRON","MALLARD ",-88.93288,46.29943,71.61,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_MALLARD_MNGM_0003_3.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_MALLARD_MNGM_0003_4.jpeg"
72988831,"36-1502",117627725,"IRON_MARTEN_MNGM_0001_1.jpeg","IRON_MARTEN_MNGM_0001_2.jpeg","IRON","MARTEN ",-88.69315,46.39443,72.93,1.83,1.52,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_MARTEN_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_MARTEN_MNGM_0001_2.jpeg"
72988832,"36-34",110736651,"IRON_MARY_MNGM_0003_1.jpeg","IRON_MARY_MNGM_0003_2.jpeg","IRON","MARY ",-88.22176,46.05721,106.36,14.63,6.6,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_MARY_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_MARY_MNGM_0003_2.jpeg"
72988833,NA,NA,"IRON_MICHIGAMMERESRVR_MNGM_0001_1.jpeg","IRON_MICHIGAMMERESRVR_MNGM_0001_2.jpeg","IRON","MICHIGAMMERESRVR ",NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_MICHIGAMMERESRVR_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_MICHIGAMMERESRVR_MNGM_0001_2.jpeg"
72988834,"36-170",111861359,"IRON_MINNIE_MNGM_0002_1.jpeg","IRON_MINNIE_MNGM_0002_2.jpeg","IRON","MINNIE ",-88.51815,46.03332,47.3,4.88,2.29,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_MINNIE_MNGM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_MINNIE_MNGM_0002_2.jpeg"
72988835,"36-237",110736587,"IRON_MITCHELL_MNGM_0003_1.jpeg","IRON_MITCHELL_MNGM_0003_2.jpeg","IRON","MITCHELL ",-88.13538,46.0961,26.46,3.66,1.14,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_MITCHELL_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_MITCHELL_MNGM_0003_2.jpeg"
72988837,"36-411",111861069,"IRON_NELSON_MNGM_0003_1.jpeg","IRON_NELSON_MNGM_0003_2.jpeg","IRON","NELSON ",-88.81093,46.11804,13.93,9.76,5.17,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_NELSON_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_NELSON_MNGM_0003_2.jpeg"
72988838,"36-1491",117627707,"IRON_NESBIT_MNGM_0003_1.jpeg","IRON_NESBIT_MNGM_0003_2.jpeg","IRON","NESBIT ",-88.69232,46.4161,11.72,6.71,2.49,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_NESBIT_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_NESBIT_MNGM_0003_2.jpeg"
72988839,"36-1488",117627709,"IRON_NORWAY_MNGM_0001_1.jpeg","IRON_NORWAY_MNGM_0001_2.jpeg","IRON","NORWAY ",-88.68593,46.41471,21,6.4,2.68,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_NORWAY_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_NORWAY_MNGM_0001_2.jpeg"
72988841,"36-417",111861257,"IRON_OTTAWA_MNGM_0001_1.jpeg","IRON_OTTAWA_MNGM_0001_2.jpeg","IRON","OTTAWA ",-88.76204,46.0861,214.42,27.44,11.48,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_OTTAWA_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_OTTAWA_MNGM_0001_2.jpeg"
72988842,"36-417",111861257,"IRON_OTTAWA_MNGM_0002_1.jpeg","IRON_OTTAWA_MNGM_0002_2.jpeg","IRON","OTTAWA ",-88.76204,46.0861,214.42,27.44,11.48,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_OTTAWA_MNGM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_OTTAWA_MNGM_0002_2.jpeg"
72988843,"36-2067",111860119,"IRON_PAINT_MNGM_0004_1.jpeg","IRON_PAINT_MNGM_0004_2.jpeg","IRON","PAINT ",-88.88927,46.35221,96.41,5.49,2.88,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_PAINT_MNGM_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/IRON_PAINT_MNGM_0004_2.jpeg"
